HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
2P4QU6L5OBVCN3IHW61ITF7GZQBYF1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2EYUXFCD45XCJVEXRPKKSN3TTY4XVP,A6TLQCPSSXUUU,Approved,Sun Dec 08 16:00:58 GMT 2013,Sun Dec 08 16:01:24 GMT 2013,Tue Dec 10 08:01:24 PST 2013,Sun Dec 08 14:16:48 PST 2013,,,26,100% (83/83),100% (83/83),100% (83/83),http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196,0,0,0,,
2P4QU6L5OBVCN3IHW61ITF7GZQBYF1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2PC0COK2JE1MCRB48NIWGOZAP9AMTK,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 17:55:11 GMT 2013,Sun Dec 08 17:55:54 GMT 2013,Tue Dec 10 09:55:54 PST 2013,Sun Dec 08 14:16:48 PST 2013,,,43,100% (59/59),100% (59/59),100% (59/59),http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196,0,0,0,,
2P4QU6L5OBVCN3IHW61ITF7GZQBYF1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2T6NLVWJ5OPB50M0YAPM6B7E2HEU24,ARX0S1CIDJLOX,Approved,Sun Dec 08 06:36:42 GMT 2013,Sun Dec 08 06:41:11 GMT 2013,Mon Dec 09 22:41:11 PST 2013,Sun Dec 08 14:16:51 PST 2013,,,269,100% (24/24),100% (24/24),100% (24/24),http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196,0,1,0,,
2P4QU6L5OBVCN3IHW61ITF7GZQBYF1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2UQEPLSP75KLR8N32Q1H0EQVW0BSYS,A198SS8SV0LWKB,Approved,Sun Dec 08 18:44:34 GMT 2013,Sun Dec 08 18:45:18 GMT 2013,Tue Dec 10 10:45:18 PST 2013,Sun Dec 08 14:16:47 PST 2013,,,44,100% (124/124),100% (124/124),100% (124/124),http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196,0,0,0,,
2P4QU6L5OBVCN3IHW61ITF7GZQBYF1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2W2ZHHRRLFQ0TPEFQJSKRO9ET0HOFT,A323WW03VM8089,Approved,Sun Dec 08 18:23:48 GMT 2013,Sun Dec 08 18:25:03 GMT 2013,Tue Dec 10 10:25:03 PST 2013,Sun Dec 08 14:16:46 PST 2013,,,75,100% (11/11),100% (11/11),100% (11/11),http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196,0,0,0,,
29TRI8IUB2YUEAA1RVCBDL0FG8B6I1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,28ENCWYB49F9XUJ1W3SJYNSTIQBOSC,ARB4PAABFRZA4,Approved,Sun Dec 08 18:27:47 GMT 2013,Sun Dec 08 18:31:15 GMT 2013,Tue Dec 10 10:31:15 PST 2013,Sun Dec 08 14:16:22 PST 2013,,,208,100% (40/40),100% (40/40),100% (40/40),http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896,0,0,0,,
29TRI8IUB2YUEAA1RVCBDL0FG8B6I1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2E66AUBXHWSHCHCT8X2Z6DRLAEJ3Z5,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 19:43:03 GMT 2013,Sun Dec 08 19:43:55 GMT 2013,Tue Dec 10 11:43:55 PST 2013,Sun Dec 08 14:16:16 PST 2013,,,52,100% (59/59),100% (59/59),100% (59/59),http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896,0,0,0,,
29TRI8IUB2YUEAA1RVCBDL0FG8B6I1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2EYOQ1SNQQ7QB9RP0SBCXR126ZJ7RI,A198SS8SV0LWKB,Approved,Sun Dec 08 18:52:10 GMT 2013,Sun Dec 08 18:53:18 GMT 2013,Tue Dec 10 10:53:18 PST 2013,Sun Dec 08 14:16:10 PST 2013,,,68,100% (124/124),100% (124/124),100% (124/124),http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896,0,0,0,,
29TRI8IUB2YUEAA1RVCBDL0FG8B6I1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2MHWZ9RNDWIO03JRRPUD3GU1G6CTET,A6TLQCPSSXUUU,Approved,Sun Dec 08 15:50:15 GMT 2013,Sun Dec 08 15:50:54 GMT 2013,Tue Dec 10 07:50:54 PST 2013,Sun Dec 08 14:16:13 PST 2013,,,39,100% (83/83),100% (83/83),100% (83/83),http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896,0,0,0,,
29TRI8IUB2YUEAA1RVCBDL0FG8B6I1,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2Y3DDP8PJWKUIFZHLDUQD9Z0OET6HB,A2N7I0331X72Z7,Approved,Sun Dec 08 15:18:43 GMT 2013,Sun Dec 08 15:18:59 GMT 2013,Tue Dec 10 07:18:59 PST 2013,Sun Dec 08 14:16:15 PST 2013,,,16,100% (9/9),100% (9/9),100% (9/9),http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896,0,0,0,,
2FJTHV8ER9Y8YPB2L1JMFKFHXRQ3QV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,280E4BLYHVI49QJMJNL8NNEZ5J80U4,A6TLQCPSSXUUU,Approved,Sun Dec 08 14:48:31 GMT 2013,Sun Dec 08 14:49:02 GMT 2013,Tue Dec 10 06:49:02 PST 2013,Sun Dec 08 14:16:18 PST 2013,,,31,100% (83/83),100% (83/83),100% (83/83),http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538,0,0,0,,
2FJTHV8ER9Y8YPB2L1JMFKFHXRQ3QV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,28FJ92NJKM05GOADTJPWCGTPM0IE9P,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 19:16:09 GMT 2013,Sun Dec 08 19:18:33 GMT 2013,Tue Dec 10 11:18:33 PST 2013,Sun Dec 08 14:16:20 PST 2013,,,144,100% (59/59),100% (59/59),100% (59/59),http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538,0,0,0,,
2FJTHV8ER9Y8YPB2L1JMFKFHXRQ3QV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2AGHOVR14IXKT4CT1J5C6A6XG7V877,ARX0S1CIDJLOX,Approved,Sun Dec 08 18:57:57 GMT 2013,Sun Dec 08 19:08:37 GMT 2013,Tue Dec 10 11:08:37 PST 2013,Sun Dec 08 14:16:12 PST 2013,,,640,100% (24/24),100% (24/24),100% (24/24),http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538,0,0,0,,
2FJTHV8ER9Y8YPB2L1JMFKFHXRQ3QV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2TAA0RYNJ92NOMDK4DDJ3UHY9BN498,ARB4PAABFRZA4,Approved,Sun Dec 08 18:31:16 GMT 2013,Sun Dec 08 18:31:48 GMT 2013,Tue Dec 10 10:31:48 PST 2013,Sun Dec 08 14:16:08 PST 2013,,,32,100% (40/40),100% (40/40),100% (40/40),http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538,0,0,0,,
2FJTHV8ER9Y8YPB2L1JMFKFHXRQ3QV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:27:58 GMT 2013,5,BatchId:1354241;,3600,172800,Mon Dec 09 05:27:58 GMT 2013,,,2Y9OVR14IXKO7N0MGG3WK6X3BXK98L,A198SS8SV0LWKB,Approved,Sun Dec 08 18:42:07 GMT 2013,Sun Dec 08 18:43:01 GMT 2013,Tue Dec 10 10:43:01 PST 2013,Sun Dec 08 14:16:15 PST 2013,,,54,100% (124/124),100% (124/124),100% (124/124),http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538,0,0,0,,
