HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
230KMN9U8P9Y8AKGVZ932UYIRPOUDS,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,226IUUU00OQKPCV2HUZSCU26L9KUUB,A323WW03VM8089,Approved,Sun Dec 08 18:31:45 GMT 2013,Sun Dec 08 18:32:44 GMT 2013,Tue Dec 10 10:32:44 PST 2013,Sun Dec 08 17:44:08 PST 2013,,,59,100% (14/14),100% (14/14),100% (14/14),http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,0,0,0,,
230KMN9U8P9Y8AKGVZ932UYIRPOUDS,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,26CUDD8XMB3Q8BQKA8LTY6T4R40EPK,A3E5ET7SA00PP8,Approved,Sun Dec 08 18:42:34 GMT 2013,Sun Dec 08 18:44:27 GMT 2013,Tue Dec 10 10:44:27 PST 2013,Sun Dec 08 17:44:12 PST 2013,,,113,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,0,0,0,,
230KMN9U8P9Y8AKGVZ932UYIRPOUDS,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2DO5XH0JPPSI7MPYONJPH5KLZF2GM5,A198SS8SV0LWKB,Approved,Sun Dec 08 18:33:10 GMT 2013,Sun Dec 08 18:34:07 GMT 2013,Tue Dec 10 10:34:07 PST 2013,Sun Dec 08 17:44:08 PST 2013,,,57,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,0,0,0,,
230KMN9U8P9Y8AKGVZ932UYIRPOUDS,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2FKW6NG1FS3N3PAVXHSF9SZLF6YYKH,ARB4PAABFRZA4,Approved,Sun Dec 08 18:45:29 GMT 2013,Sun Dec 08 18:47:01 GMT 2013,Tue Dec 10 10:47:01 PST 2013,Sun Dec 08 17:44:04 PST 2013,,,92,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,0,0,0,,
230KMN9U8P9Y8AKGVZ932UYIRPOUDS,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2XM8LZ6R70G5WBZX7LUVO7WS52W7NW,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 19:44:36 GMT 2013,Sun Dec 08 19:45:01 GMT 2013,Tue Dec 10 11:45:01 PST 2013,Sun Dec 08 17:44:12 PST 2013,,,25,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,0,0,0,,
243VWJ5OPB0Y0IQSXONBHEP9ZS74WP,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:02 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:02 GMT 2013,,,200H88MQU6L5TDMWH3IX74AIWODUBU,ARB4PAABFRZA4,Approved,Sun Dec 08 18:22:24 GMT 2013,Sun Dec 08 18:23:28 GMT 2013,Tue Dec 10 10:23:28 PST 2013,Sun Dec 08 17:44:11 PST 2013,,,64,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,0,1,1,,
243VWJ5OPB0Y0IQSXONBHEP9ZS74WP,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:02 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:02 GMT 2013,,,28TTHV8ER9Y8YPB2L1JMFKFH5BVQ3V,A198SS8SV0LWKB,Approved,Sun Dec 08 18:43:26 GMT 2013,Sun Dec 08 18:44:09 GMT 2013,Tue Dec 10 10:44:09 PST 2013,Sun Dec 08 17:44:04 PST 2013,,,43,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,0,0,0,,
243VWJ5OPB0Y0IQSXONBHEP9ZS74WP,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:02 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:02 GMT 2013,,,2IBVCNHMVHVKHLRL0MT7EJ79XZ413C,A6TLQCPSSXUUU,Approved,Sun Dec 08 18:41:46 GMT 2013,Sun Dec 08 18:43:10 GMT 2013,Tue Dec 10 10:43:10 PST 2013,Sun Dec 08 17:44:03 PST 2013,,,84,100% (112/112),100% (112/112),100% (112/112),http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,0,0,0,,
243VWJ5OPB0Y0IQSXONBHEP9ZS74WP,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:02 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:02 GMT 2013,,,2VCH1Q6SVQ8HDADAT8C5YBVCVA0M36,A3E5ET7SA00PP8,Approved,Sun Dec 08 19:52:48 GMT 2013,Sun Dec 08 19:53:47 GMT 2013,Tue Dec 10 11:53:47 PST 2013,Sun Dec 08 17:44:06 PST 2013,,,59,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,0,0,1,,
243VWJ5OPB0Y0IQSXONBHEP9ZS74WP,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:02 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:02 GMT 2013,,,2ZHSI2KYEPLSU9W4KOXWT3OAUZLTNS,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 18:53:47 GMT 2013,Sun Dec 08 18:54:22 GMT 2013,Tue Dec 10 10:54:22 PST 2013,Sun Dec 08 17:44:00 PST 2013,,,35,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,0,0,0,,
24ASCXKNQY2RHLBQ21MEDHR0PJNP0Y,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,22C9RJ85OZIZJJDU9RDOYQ5E9YJ8WO,A26L95RMC7I9TB,Approved,Mon Dec 09 00:31:21 GMT 2013,Mon Dec 09 00:33:24 GMT 2013,Tue Dec 10 16:33:24 PST 2013,Sun Dec 08 17:44:02 PST 2013,,,123,100% (6/6),100% (6/6),100% (6/6),http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,1,0,0,,
24ASCXKNQY2RHLBQ21MEDHR0PJNP0Y,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,22LMOFXRDS4IH35ICPOJPM11NBSTWM,A3E5ET7SA00PP8,Approved,Sun Dec 08 20:25:28 GMT 2013,Sun Dec 08 20:26:47 GMT 2013,Tue Dec 10 12:26:47 PST 2013,Sun Dec 08 17:44:14 PST 2013,,,79,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,0,0,0,,
24ASCXKNQY2RHLBQ21MEDHR0PJNP0Y,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2HW6OQ1SNQQ7V8YK43HKMNR1F2XQ61,A198SS8SV0LWKB,Approved,Sun Dec 08 18:44:56 GMT 2013,Sun Dec 08 18:45:43 GMT 2013,Tue Dec 10 10:45:43 PST 2013,Sun Dec 08 17:44:03 PST 2013,,,47,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,0,0,0,,
24ASCXKNQY2RHLBQ21MEDHR0PJNP0Y,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2NU1O3W5XH0JURJ21MPEZLSPKEUCIF,ARB4PAABFRZA4,Approved,Sun Dec 08 20:07:35 GMT 2013,Sun Dec 08 20:08:34 GMT 2013,Tue Dec 10 12:08:34 PST 2013,Sun Dec 08 17:44:06 PST 2013,,,59,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,0,0,0,,
24ASCXKNQY2RHLBQ21MEDHR0PJNP0Y,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,2PV95SW6NG1FX5EIML2YP1FZ58THVO,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 18:49:41 GMT 2013,Sun Dec 08 18:50:21 GMT 2013,Tue Dec 10 10:50:21 PST 2013,Sun Dec 08 17:44:08 PST 2013,,,40,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,0,0,0,,
24SB6BFMFFOY3KKLSL6DQESC5G3KXO,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:22:03 GMT 2013,5,BatchId:1354530;,3600,172800,Mon Dec 09 18:22:03 GMT 2013,,,22NQ8H88MQU6Q7FVUE911XX4NRQ9SK,A198SS8SV0LWKB,Approved,Sun Dec 08 18:44:10 GMT 2013,Sun Dec 08 18:44:55 GMT 2013,Tue Dec 10 10:44:55 PST 2013,Sun Dec 08 17:44:00 PST 2013,,,45,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/jeremybender/blanket-forts-youll-want-to-hibernate-in#9064832602009654894,http://www.buzzfeed.com/mjkiebus/unexpectedly-awesome-dance-battle-breaks-out-at-nba-game#9105509202448063084,http://www.buzzfeed.com/bml/why-michigan-and-ohio-state-need-to-get-over-it-and-realize#9100068580877131198,0,0,0,,
