HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
2QHJMJUNU8LZBTYKF7I9ID8J8KKH1P,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2KNKI62NJQ21C4QT8S86LKLC8NKMUE,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 20:08:39 GMT 2013,Sun Dec 08 20:09:21 GMT 2013,Tue Dec 10 12:09:21 PST 2013,,,,42,100% (145/145),100% (145/145),100% (145/145),http://www.buzzfeed.com/lyapalater/miley-and-her-virtual-kitten-won-the-amas-the-internet-life#1724599965365575269,http://www.buzzfeed.com/katienotopoulos/proof-that-no-one-watches-porn-on-christmas#-7560803731709592892,http://www.buzzfeed.com/kevintang/10-voicemails-you-get-from-mom#2803777866920126102,0,1,0,,
2QHJMJUNU8LZBTYKF7I9ID8J8KKH1P,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2MYSK9RJ85OZN151LC1PWOOQINCU6J,A323WW03VM8089,Submitted,Sun Dec 08 22:36:24 GMT 2013,Sun Dec 08 22:37:32 GMT 2013,Tue Dec 10 14:37:32 PST 2013,,,,68,100% (14/14),100% (14/14),100% (14/14),http://www.buzzfeed.com/lyapalater/miley-and-her-virtual-kitten-won-the-amas-the-internet-life#1724599965365575269,http://www.buzzfeed.com/katienotopoulos/proof-that-no-one-watches-porn-on-christmas#-7560803731709592892,http://www.buzzfeed.com/kevintang/10-voicemails-you-get-from-mom#2803777866920126102,0,1,0,,
2K6U3K4F0OHO0TSOHZBOCL92M3I107,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,224M6IAA2SEIZWLKZQHKUA4IV1HMMM,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 20:05:15 GMT 2013,Sun Dec 08 20:05:51 GMT 2013,Tue Dec 10 12:05:51 PST 2013,,,,36,100% (145/145),100% (145/145),100% (145/145),http://www.buzzfeed.com/mylestanzer/why-the-kimye-video-is-the-most-pure-expression-of-love-ever#855910304428602424,http://www.buzzfeed.com/ellievhall/22-saddest-selfies-from-people-working-retail-on-black-frida#4210575658162380925,http://www.buzzfeed.com/johnstanton/25-house-democrats-to-white-house-halt-all-deportations#3234720533625221399,0,0,0,,
2K6U3K4F0OHO0TSOHZBOCL92M3I107,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,239V8ER9Y8TNPKDJROWKPHS21VO5S6,AUK4KGOJP9F0H,Submitted,Mon Dec 09 01:19:15 GMT 2013,Mon Dec 09 01:20:24 GMT 2013,Tue Dec 10 17:20:24 PST 2013,,,,69,100% (6/6),100% (6/6),100% (6/6),http://www.buzzfeed.com/mylestanzer/why-the-kimye-video-is-the-most-pure-expression-of-love-ever#855910304428602424,http://www.buzzfeed.com/ellievhall/22-saddest-selfies-from-people-working-retail-on-black-frida#4210575658162380925,http://www.buzzfeed.com/johnstanton/25-house-democrats-to-white-house-halt-all-deportations#3234720533625221399,0,0,0,,
2K6U3K4F0OHO0TSOHZBOCL92M3I107,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2GG33FDEY5CO12C0Q1U8MRFLPF61S7,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:19:46 GMT 2013,Sun Dec 08 20:20:58 GMT 2013,Tue Dec 10 12:20:58 PST 2013,,,,72,100% (128/128),100% (128/128),100% (128/128),http://www.buzzfeed.com/mylestanzer/why-the-kimye-video-is-the-most-pure-expression-of-love-ever#855910304428602424,http://www.buzzfeed.com/ellievhall/22-saddest-selfies-from-people-working-retail-on-black-frida#4210575658162380925,http://www.buzzfeed.com/johnstanton/25-house-democrats-to-white-house-halt-all-deportations#3234720533625221399,0,0,0,,
2K6U3K4F0OHO0TSOHZBOCL92M3I107,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2ORZ2MIKMN9UDR0I2AKW6XI353L9QB,A6TLQCPSSXUUU,Submitted,Mon Dec 09 01:17:52 GMT 2013,Mon Dec 09 01:19:57 GMT 2013,Tue Dec 10 17:19:57 PST 2013,,,,125,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/mylestanzer/why-the-kimye-video-is-the-most-pure-expression-of-love-ever#855910304428602424,http://www.buzzfeed.com/ellievhall/22-saddest-selfies-from-people-working-retail-on-black-frida#4210575658162380925,http://www.buzzfeed.com/johnstanton/25-house-democrats-to-white-house-halt-all-deportations#3234720533625221399,0,0,0,,
28YNTBJ3MMDXAHGRM8TKRB9MIMUXBH,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,20AHPCGJ2D21T5NPWJRJZPSIFT94AR,A3E5ET7SA00PP8,Submitted,Sun Dec 08 20:16:41 GMT 2013,Sun Dec 08 20:18:11 GMT 2013,Tue Dec 10 12:18:11 PST 2013,,,,90,100% (95/95),100% (95/95),100% (95/95),http://www.buzzfeed.com/gregs11/child-actors-then-now-4x67#-6061110028302972129,http://www.buzzfeed.com/emilyorley/what-its-like-discussing-scandal-friday-with-co-workers#5304071702282297345,http://www.buzzfeed.com/leonoraepstein/jarring-color-images-of-black-and-white-tv-shows#-6051457497788345642,0,0,0,,
28YNTBJ3MMDXAHGRM8TKRB9MIMUXBH,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,20N66RLPHIT3MXNUUM96CNJQFAMG8Q,AHP3TKMY58D8Z,Submitted,Sun Dec 08 22:02:49 GMT 2013,Sun Dec 08 22:03:14 GMT 2013,Tue Dec 10 14:03:14 PST 2013,,,,25,100% (92/92),100% (92/92),100% (92/92),http://www.buzzfeed.com/gregs11/child-actors-then-now-4x67#-6061110028302972129,http://www.buzzfeed.com/emilyorley/what-its-like-discussing-scandal-friday-with-co-workers#5304071702282297345,http://www.buzzfeed.com/leonoraepstein/jarring-color-images-of-black-and-white-tv-shows#-6051457497788345642,0,0,0,,
28YNTBJ3MMDXAHGRM8TKRB9MIMUXBH,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,26WZMAZHHRRLKSR8MPMRR1KH1IPLC3,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:32:54 GMT 2013,Sun Dec 08 20:34:42 GMT 2013,Tue Dec 10 12:34:42 PST 2013,,,,108,100% (128/128),100% (128/128),100% (128/128),http://www.buzzfeed.com/gregs11/child-actors-then-now-4x67#-6061110028302972129,http://www.buzzfeed.com/emilyorley/what-its-like-discussing-scandal-friday-with-co-workers#5304071702282297345,http://www.buzzfeed.com/leonoraepstein/jarring-color-images-of-black-and-white-tv-shows#-6051457497788345642,0,0,0,,
28YNTBJ3MMDXAHGRM8TKRB9MIMUXBH,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,299HRRLFQ0ONSXI10M8OJEGROGTQHI,A26L95RMC7I9TB,Submitted,Mon Dec 09 01:36:21 GMT 2013,Mon Dec 09 01:37:40 GMT 2013,Tue Dec 10 17:37:40 PST 2013,,,,79,100% (17/17),100% (17/17),100% (17/17),http://www.buzzfeed.com/gregs11/child-actors-then-now-4x67#-6061110028302972129,http://www.buzzfeed.com/emilyorley/what-its-like-discussing-scandal-friday-with-co-workers#5304071702282297345,http://www.buzzfeed.com/leonoraepstein/jarring-color-images-of-black-and-white-tv-shows#-6051457497788345642,0,0,0,,
2YXL42J1LY58G9TRL29GPKHD6V54PV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,211Y8TNKIMZSR7BZGUTOW0PG8ODXAY,A16G716K9428HM,Submitted,Sun Dec 08 20:32:48 GMT 2013,Sun Dec 08 20:33:31 GMT 2013,Tue Dec 10 12:33:31 PST 2013,,,,43,100% (12/12),100% (12/12),100% (12/12),http://www.buzzfeed.com/ryanhatesthis/theres-a-guy-on-instagram-who-takes-photos-of-himself-wearin#-2693865955188574666,http://www.buzzfeed.com/juliapugachevsky/signs-you-belong-in-a-period-piece-romance#6974682965456338936,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757,0,0,0,,
2YXL42J1LY58G9TRL29GPKHD6V54PV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,21JLFQ0ONNVRM3B1NB5G1B7604UTK1,A3E5ET7SA00PP8,Submitted,Mon Dec 09 00:34:37 GMT 2013,Mon Dec 09 00:36:21 GMT 2013,Tue Dec 10 16:36:21 PST 2013,,,,104,100% (95/95),100% (95/95),100% (95/95),http://www.buzzfeed.com/ryanhatesthis/theres-a-guy-on-instagram-who-takes-photos-of-himself-wearin#-2693865955188574666,http://www.buzzfeed.com/juliapugachevsky/signs-you-belong-in-a-period-piece-romance#6974682965456338936,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757,1,0,0,,
2YXL42J1LY58G9TRL29GPKHD6V54PV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2QFTBJ3MMDX5KRY754BHL9MDAXSYC7,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:06:04 GMT 2013,Sun Dec 08 20:06:56 GMT 2013,Tue Dec 10 12:06:56 PST 2013,,,,52,100% (128/128),100% (128/128),100% (128/128),http://www.buzzfeed.com/ryanhatesthis/theres-a-guy-on-instagram-who-takes-photos-of-himself-wearin#-2693865955188574666,http://www.buzzfeed.com/juliapugachevsky/signs-you-belong-in-a-period-piece-romance#6974682965456338936,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757,0,0,0,,
2YXL42J1LY58G9TRL29GPKHD6V54PV,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2TOKUDD8XMB3V50JZDXU3O6THNGODX,A2QLSHXNCHBRN4,Submitted,Sun Dec 08 23:58:49 GMT 2013,Sun Dec 08 23:59:36 GMT 2013,Tue Dec 10 15:59:36 PST 2013,,,,47,100% (5/5),100% (5/5),100% (5/5),http://www.buzzfeed.com/ryanhatesthis/theres-a-guy-on-instagram-who-takes-photos-of-himself-wearin#-2693865955188574666,http://www.buzzfeed.com/juliapugachevsky/signs-you-belong-in-a-period-piece-romance#6974682965456338936,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757,1,0,0,,
2KE5XH0JPPSI7MPYONJPH5KLRV2MG3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2FFQYN5F3Q0JL7KILP3W8B49SI5AE5,A15MK127K9F2DZ,Submitted,Sun Dec 08 21:06:51 GMT 2013,Sun Dec 08 21:10:46 GMT 2013,Tue Dec 10 13:10:46 PST 2013,,,,235,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/celestinomark/what-does-love-look-like-to-kids#-4119907507314676705,http://www.buzzfeed.com/josephbernstein/the-first-ever-realistic-thanksgiving-simulator#5284658771768213006,http://www.buzzfeed.com/mackenziekruvant/things-este-haims-bassface-looks-like#8291492339996415137,0,0,0,,
2KE5XH0JPPSI7MPYONJPH5KLRV2MG3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:04:20 GMT 2013,4,BatchId:1354590;,3600,172800,Mon Dec 09 20:04:20 GMT 2013,,,2JUNJKM05BMJYW8IV47TZ9RAK1FCHM,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 20:06:34 GMT 2013,Sun Dec 08 20:07:01 GMT 2013,Tue Dec 10 12:07:01 PST 2013,,,,27,100% (145/145),100% (145/145),100% (145/145),http://www.buzzfeed.com/celestinomark/what-does-love-look-like-to-kids#-4119907507314676705,http://www.buzzfeed.com/josephbernstein/the-first-ever-realistic-thanksgiving-simulator#5284658771768213006,http://www.buzzfeed.com/mackenziekruvant/things-este-haims-bassface-looks-like#8291492339996415137,0,0,0,,
