HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
2KBVOK5UFJ5139HYN16Y0S1CXGH697,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:28 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:28 GMT 2013,,,2VW2J1LY58B779DKHI6KRD16BK6R62,A2N7I0331X72Z7,Approved,Fri Dec 06 14:54:05 GMT 2013,Fri Dec 06 14:54:53 GMT 2013,Sun Dec 08 06:54:53 PST 2013,Sat Dec 07 17:58:40 PST 2013,,,48,100% (7/7),100% (7/7),100% (7/7),http://www.buzzfeed.com/mjkiebus/brady-manning-showdown-lives-up-to-hype-in-frigid-windy-inst#-4947165928161612849,http://www.buzzfeed.com/andrewkaczynski/norad-santa-wont-recognize-new-chinese-air-defense-zone#-4177197833201190607,http://www.buzzfeed.com/jpmoore/the-greatest-hits-of-the-hulk-hogan-sex-tape#-5092792511260848169,0,0,1,,
2XCLF395SW6NL36C2PPNTBYF62TSEO,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,27VYOCCF0CP5PZGDHP9I7YG42RLUTK,A3E5ET7SA00PP8,Approved,Fri Dec 06 15:06:30 GMT 2013,Fri Dec 06 15:15:35 GMT 2013,Sun Dec 08 07:15:35 PST 2013,Sat Dec 07 17:58:37 PST 2013,,,545,100% (23/23),100% (23/23),100% (23/23),http://www.buzzfeed.com/amandaq6/11-signs-your-dad-is-clark-griswold-during-the-hol-dcqy#5264961599047502707,http://www.buzzfeed.com/cuties/how-to-host-an-elegant-all-dog-dinner-party#3052860071661386557,http://www.buzzfeed.com/bennyjohnson/23-conseils-pour-les-parents-qui-prennent-des-selfies#8354085563289704627,0,0,1,,
2J9CJK63ZVE3MTR4TK1QJJL5WQ9Y9Y,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2SUKYEPLSP75PNDQVLUOKHQE307QWB,A3E5ET7SA00PP8,Approved,Fri Dec 06 17:31:02 GMT 2013,Fri Dec 06 17:43:27 GMT 2013,Sun Dec 08 09:43:27 PST 2013,Sat Dec 07 17:58:45 PST 2013,,,745,100% (23/23),100% (23/23),100% (23/23),http://www.buzzfeed.com/whitneyjefferson/guy-fieri-poses-with-a-balloon-version-of-himself#2314053222252391239,http://www.buzzfeed.com/bennyjohnson/john-kerrys-bro-level-was-out-of-control-after-the-iran-deal#-7839385854446376,http://www.buzzfeed.com/daves4/james-franco-and-seth-rogen-recreation-of-kanye-wests-bound#6643496371307191848,0,0,0,,
2J9CJK63ZVE3MTR4TK1QJJL5WQ9Y9Y,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2UA62NJQ21724B0AG82KVCVEOZ1WOL,A2IOT3PCS9G5RK,Approved,Fri Dec 06 08:56:59 GMT 2013,Fri Dec 06 08:59:16 GMT 2013,Sun Dec 08 00:59:16 PST 2013,Sat Dec 07 17:58:40 PST 2013,,,137,100% (3/3),100% (3/3),100% (3/3),http://www.buzzfeed.com/whitneyjefferson/guy-fieri-poses-with-a-balloon-version-of-himself#2314053222252391239,http://www.buzzfeed.com/bennyjohnson/john-kerrys-bro-level-was-out-of-control-after-the-iran-deal#-7839385854446376,http://www.buzzfeed.com/daves4/james-franco-and-seth-rogen-recreation-of-kanye-wests-bound#6643496371307191848,0,0,1,,
2J9CJK63ZVE3MTR4TK1QJJL5WQ9Y9Y,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2UQEPLSP75KLR8N32Q1H0EQVWXKSYV,A2KLDW5VRXUJ8S,Approved,Sat Dec 07 01:07:49 GMT 2013,Sat Dec 07 01:10:12 GMT 2013,Sun Dec 08 17:10:12 PST 2013,Sat Dec 07 17:58:42 PST 2013,,,143,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/whitneyjefferson/guy-fieri-poses-with-a-balloon-version-of-himself#2314053222252391239,http://www.buzzfeed.com/bennyjohnson/john-kerrys-bro-level-was-out-of-control-after-the-iran-deal#-7839385854446376,http://www.buzzfeed.com/daves4/james-franco-and-seth-rogen-recreation-of-kanye-wests-bound#6643496371307191848,0,1,1,,
29BLB3L0FBJ9NQ23DLIE5E5RUEXLXD,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,20YSVQ8H88MQZ8CPNDMCS1RXAAQ7QK,A2KLDW5VRXUJ8S,Approved,Sat Dec 07 01:13:15 GMT 2013,Sat Dec 07 01:14:43 GMT 2013,Sun Dec 08 17:14:43 PST 2013,Sat Dec 07 17:58:42 PST 2013,,,88,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/antwaunsargent/times-rihanna-proved-shes-the-worlds-fiercest-pot-head-in#3052858071653386599,http://www.buzzfeed.com/kmallikarjuna/these-terrible-toy-rip-offs-will-make-your-day#5850040316387904634,http://www.buzzfeed.com/katienotopoulos/what-is-a-furry#2314062222118390709,0,0,0,,
29BLB3L0FBJ9NQ23DLIE5E5RUEXLXD,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2S1NZW6HEZ6OJ6HG6VZ6JGUMF6FZP9,A2N7I0331X72Z7,Approved,Fri Dec 06 14:59:01 GMT 2013,Fri Dec 06 15:00:46 GMT 2013,Sun Dec 08 07:00:46 PST 2013,Sat Dec 07 17:58:46 PST 2013,,,105,100% (7/7),100% (7/7),100% (7/7),http://www.buzzfeed.com/antwaunsargent/times-rihanna-proved-shes-the-worlds-fiercest-pot-head-in#3052858071653386599,http://www.buzzfeed.com/kmallikarjuna/these-terrible-toy-rip-offs-will-make-your-day#5850040316387904634,http://www.buzzfeed.com/katienotopoulos/what-is-a-furry#2314062222118390709,0,0,1,,
2YJXERSQV66RQR82S58V6AVKNTY2A2,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,220SV7WGKCCVQNUW95UMRAPQHHCS2Z,A16G716K9428HM,Approved,Fri Dec 06 10:33:35 GMT 2013,Fri Dec 06 10:33:43 GMT 2013,Sun Dec 08 02:33:43 PST 2013,Sat Dec 07 17:58:37 PST 2013,,,8,100% (7/7),100% (7/7),100% (7/7),http://www.buzzfeed.com/peterlauria/two-maps-that-explain-why-comcast-wants-to-buy-time-warner-c#-4177197833195190618,http://www.buzzfeed.com/kellyoakes/21-geeky-things-you-might-not-know-about-beer-explained-by-p#-4177197833205190584,http://thechive.com/2012/01/24/daily-afternoon-randomness-48-photos-59/#-5092792511260848169,0,1,0,,
2YJXERSQV66RQR82S58V6AVKNTY2A2,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2QLP9RA7S5WM680IRQ67AJMHYF1TYM,A3E5ET7SA00PP8,Approved,Fri Dec 06 16:34:28 GMT 2013,Fri Dec 06 16:45:59 GMT 2013,Sun Dec 08 08:45:59 PST 2013,Sat Dec 07 17:58:41 PST 2013,,,691,100% (23/23),100% (23/23),100% (23/23),http://www.buzzfeed.com/peterlauria/two-maps-that-explain-why-comcast-wants-to-buy-time-warner-c#-4177197833195190618,http://www.buzzfeed.com/kellyoakes/21-geeky-things-you-might-not-know-about-beer-explained-by-p#-4177197833205190584,http://thechive.com/2012/01/24/daily-afternoon-randomness-48-photos-59/#-5092792511260848169,0,0,0,,
2YJXERSQV66RQR82S58V6AVKNTY2A2,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2TAA0RYNJ92NOMDK4DDJ3UHY97K49X,A14PFRHG0A2YY9,Approved,Fri Dec 06 10:07:44 GMT 2013,Fri Dec 06 10:13:36 GMT 2013,Sun Dec 08 02:13:36 PST 2013,Sat Dec 07 17:58:42 PST 2013,,,352,100% (26/26),100% (26/26),100% (26/26),http://www.buzzfeed.com/peterlauria/two-maps-that-explain-why-comcast-wants-to-buy-time-warner-c#-4177197833195190618,http://www.buzzfeed.com/kellyoakes/21-geeky-things-you-might-not-know-about-beer-explained-by-p#-4177197833205190584,http://thechive.com/2012/01/24/daily-afternoon-randomness-48-photos-59/#-5092792511260848169,0,0,1,,
200A0RYNJ92NOMDK4DDJ3UHY1PB94P,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2FPH0JPPSI2K3GG5RRY5ULM69PJIOI,A2KLDW5VRXUJ8S,Approved,Sat Dec 07 01:10:13 GMT 2013,Sat Dec 07 01:12:08 GMT 2013,Sun Dec 08 17:12:08 PST 2013,Sat Dec 07 17:58:43 PST 2013,,,115,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/falloutboy/16-reasons-why-you-need-to-watch-the-next-fall-out-gpq9#2354031563215704591,http://www.buzzfeed.com/awesomer/the-greatest-comic-book-moments-of-2013#-509558383510783708,http://www.buzzfeed.com/ryanhatesthis/gamestop-employee-allegedly-fired-after-video-goes-viral-of#-509558383510783708,1,0,0,,
200A0RYNJ92NOMDK4DDJ3UHY1PB94P,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2K5ZXR24SMEZ44D2JOE948P9B8I0H9,A2QBRIK4G0WCBE,Approved,Fri Dec 06 13:29:05 GMT 2013,Fri Dec 06 13:29:36 GMT 2013,Sun Dec 08 05:29:36 PST 2013,Sat Dec 07 17:58:45 PST 2013,,,31,100% (4/4),100% (4/4),100% (4/4),http://www.buzzfeed.com/falloutboy/16-reasons-why-you-need-to-watch-the-next-fall-out-gpq9#2354031563215704591,http://www.buzzfeed.com/awesomer/the-greatest-comic-book-moments-of-2013#-509558383510783708,http://www.buzzfeed.com/ryanhatesthis/gamestop-employee-allegedly-fired-after-video-goes-viral-of#-509558383510783708,0,0,0,,
200A0RYNJ92NOMDK4DDJ3UHY1PB94P,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2NXNQYN5F3Q0OIWDXOEC6YB4MKX9DZ,A3E5ET7SA00PP8,Approved,Fri Dec 06 17:21:11 GMT 2013,Fri Dec 06 17:31:02 GMT 2013,Sun Dec 08 09:31:02 PST 2013,Sat Dec 07 17:58:42 PST 2013,,,591,100% (23/23),100% (23/23),100% (23/23),http://www.buzzfeed.com/falloutboy/16-reasons-why-you-need-to-watch-the-next-fall-out-gpq9#2354031563215704591,http://www.buzzfeed.com/awesomer/the-greatest-comic-book-moments-of-2013#-509558383510783708,http://www.buzzfeed.com/ryanhatesthis/gamestop-employee-allegedly-fired-after-video-goes-viral-of#-509558383510783708,0,0,0,,
2AOYTWX4H3H2UDVX8B7IGIJRGS14Z1,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,24FU8LZ6R70GAT0SCAA35E7W5XWM6Y,A14PFRHG0A2YY9,Approved,Fri Dec 06 10:15:18 GMT 2013,Fri Dec 06 10:19:18 GMT 2013,Sun Dec 08 02:19:18 PST 2013,Sat Dec 07 17:58:43 PST 2013,,,240,100% (26/26),100% (26/26),100% (26/26),http://www.buzzfeed.com/jenmalise/21-ways-to-tell-if-youre-in-a-relationship-with-y-blt7#-509539383346783249,http://www.buzzfeed.com/tracyclayton/the-cutest-most-adorable-and-important-vine-you-will-see-for#8354085563289704627,http://www.buzzfeed.com/briangalindo/11-cool-90s-alt-rock-songs-to-get-you-in-the-holiday-spirit#-509531383351783522,0,0,0,,
27ZM8JIA0RYNOBT7IMD0FBMJYHD50F,2QDQW618N46U2H3X37OCOTNDSRZPNA,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.03 ,Fri Dec 06 08:04:29 GMT 2013,3,BatchId:1352475;,3600,172800,Sat Dec 07 08:04:29 GMT 2013,,,2M70CP5KXPTISK9HXIVPW7NYJCJZY6,A2KLDW5VRXUJ8S,Approved,Sat Dec 07 01:05:00 GMT 2013,Sat Dec 07 01:05:59 GMT 2013,Sun Dec 08 17:05:59 PST 2013,Sat Dec 07 17:58:36 PST 2013,,,59,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/regajha/gifts-every-twentysomething-really-wants-to-receive#-509539383362783442,http://www.buzzfeed.com/michaelrusch/did-the-white-house-photographer-just-subweet-the-news-media#3052858071653386599,http://www.buzzfeed.com/bennyjohnson/23-conseils-pour-les-parents-qui-prennent-des-selfies#2314053222252391239,0,0,1,,
