HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
22ESBRI8IUB23W0SIJJTVB3L530G4J,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:19 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:19 GMT 2013,,,2IHJWKUDD8XMG5HN81RBGUTOJ1ABMH,A198SS8SV0LWKB,Submitted,Sun Dec 08 01:03:46 GMT 2013,Sun Dec 08 01:05:17 GMT 2013,Mon Dec 09 17:05:17 PST 2013,,,,91,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/notmonroe/19-ways-to-flavor-popcorn-gg32#8135290078952364796,http://www.buzzfeed.com/johnstanton/irish-government-launches-campaign-for-new-immigration-law-i#8164995067997161386,http://www.buzzfeed.com/adamdavis/show-us-the-last-thing-you-searched-for-on-your-phone#8144019044680647137,0,0,0,,
22GHVI44OS2KQWZXMGQSLAP5GPNZ5U,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:32 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:32 GMT 2013,,,2V7Q0ONNVRH1PJFTDIIBH6NVMSDVMS,ANMWPCK7TJMZ8,Submitted,Sat Dec 07 19:45:33 GMT 2013,Sat Dec 07 19:47:05 GMT 2013,Mon Dec 09 11:47:05 PST 2013,,,,92,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/mattbellassai/the-creepiest-dogs-you-meet-on-okcupid#-7853087955792313401,http://www.buzzfeed.com/joannaborns/saltine-porn#-7832298104480740738,http://www.buzzfeed.com/tonymerevick/illinois-governor-signs-marriage-equality-bill-into-law#-7894442206203921956,0,0,0,,
22QI9NZW6HEZBQ5OPYYTI69GZAQXNM,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:36 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:36 GMT 2013,,,2P3NFSVGULF3E7JG5P71PS3NBU9M8B,AHP3TKMY58D8Z,Submitted,Sat Dec 07 18:53:26 GMT 2013,Sat Dec 07 18:54:21 GMT 2013,Mon Dec 09 10:54:21 PST 2013,,,,55,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/lyapalater/things-youre-only-afraid-of-if-you-live-in-new-york#313538770995745243,http://www.buzzfeed.com/donnad/potential-titles-for-the-superman-vs-batman-movie#316118873471511614,http://www.buzzfeed.com/dorsey/quiz-what-the-hell-is-msnbcs-chris-matthews-talking-about#3135069603885509180,0,0,0,,
230KMN9U8P9Y8AKGVZ932UYIRO8DUT,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:34 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:34 GMT 2013,,,2W6ZZ2MIKMN9ZAGTX5ZT6WXIG008PB,A198SS8SV0LWKB,Submitted,Sun Dec 08 00:54:18 GMT 2013,Sun Dec 08 00:56:39 GMT 2013,Mon Dec 09 16:56:39 PST 2013,,,,141,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/ariellecalderon/things-you-probably-didnt-know-about-good-will-hunting#1732405284116780263,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/louispeitzman/how-to-be-thankful-while-mourning-a-best-friend#1746163054128207632,0,0,0,,
231UNU8LZ6R75IWB8A48T3VECKGK4P,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:18 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:18 GMT 2013,,,249YW2GTP9RACUWGL3X98SOFK8POTZ,A198SS8SV0LWKB,Submitted,Sun Dec 08 00:53:24 GMT 2013,Sun Dec 08 00:54:17 GMT 2013,Mon Dec 09 16:54:17 PST 2013,,,,53,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/rachelysanders/pretty-ways-to-eat-pomegranate-seeds#7215087502245723117,http://www.buzzfeed.com/paulaersly/an-ode-to-hot-young-harrison-ford-may-he-rip#7248413851641146756,http://www.buzzfeed.com/rachelysanders/gorgeous-gluten-free-vegan-thanksgiving-desserts#7241760416435886664,0,0,0,,
23B6YTWX4H3H7R2OCB0GS6IJWZT3YI,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:28 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:28 GMT 2013,,,2CB1LY58B727R290EM8DB6YF5278T0,A3HSMUPSPOKD0M,Submitted,Sat Dec 07 19:00:11 GMT 2013,Sat Dec 07 19:01:10 GMT 2013,Mon Dec 09 11:01:10 PST 2013,,,,59,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/donnad/you-will-never-be-this-creeped-out-by-anything-in-your-house#-4786669790507797596,http://www.buzzfeed.com/andrewkaczynski/rand-paul-defends-wikipedia-plagiarism#-4778612549848802279,http://www.buzzfeed.com/kmallikarjuna/and-now-for-martin-freeman-as-james-bond#-4779093379766098792,0,1,0,,
23B6YTWX4H3H7R2OCB0GS6IJWZT3YI,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:28 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:28 GMT 2013,,,2VJGNTBJ3MMD27696PX2UHB9ZL2WAX,A198SS8SV0LWKB,Submitted,Sun Dec 08 01:04:21 GMT 2013,Sun Dec 08 01:05:42 GMT 2013,Mon Dec 09 17:05:42 PST 2013,,,,81,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/donnad/you-will-never-be-this-creeped-out-by-anything-in-your-house#-4786669790507797596,http://www.buzzfeed.com/andrewkaczynski/rand-paul-defends-wikipedia-plagiarism#-4778612549848802279,http://www.buzzfeed.com/kmallikarjuna/and-now-for-martin-freeman-as-james-bond#-4779093379766098792,0,0,0,,
23DHVKCJ011K79V36BBQ6618SSU792,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:30 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:30 GMT 2013,,,2TLUHYW2GTP9WCYC4YD1G9YS1MXRMS,AHP3TKMY58D8Z,Submitted,Sat Dec 07 18:55:48 GMT 2013,Sat Dec 07 18:58:29 GMT 2013,Mon Dec 09 10:58:29 PST 2013,,,,161,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/conzpreti/things-colombians-know-to-be-true#-6331565905466666018,http://www.buzzfeed.com/ryanhatesthis/theres-an-instagram-account-that-collects-the-worst-photos-o#-6331505173140370202,http://www.buzzfeed.com/mjs538/cher-has-made-what-could-possibly-be-the-gayest-music-video#-6331537600650715051,0,0,1,,
23DHVKCJ011K79V36BBQ6618SSU792,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:30 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:30 GMT 2013,,,2XKSCXKNQY2RHLBQ21MEDHR0X18P0N,A3HSMUPSPOKD0M,Submitted,Sat Dec 07 18:59:07 GMT 2013,Sat Dec 07 19:00:11 GMT 2013,Mon Dec 09 11:00:11 PST 2013,,,,64,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/conzpreti/things-colombians-know-to-be-true#-6331565905466666018,http://www.buzzfeed.com/ryanhatesthis/theres-an-instagram-account-that-collects-the-worst-photos-o#-6331505173140370202,http://www.buzzfeed.com/mjs538/cher-has-made-what-could-possibly-be-the-gayest-music-video#-6331537600650715051,0,0,1,,
23WGOOGQSCM6NC1MRG9U4U00TE8FF6,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:36 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:36 GMT 2013,,,2X1U8P9Y38TW1Z9NRWPIW0JTNNJYHY,A3HTLXAPOBCVVO,Submitted,Sat Dec 07 21:05:21 GMT 2013,Sat Dec 07 21:06:56 GMT 2013,Mon Dec 09 13:06:56 PST 2013,,,,95,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/kierawrr/18-reasons-to-be-grateful-this-thanksgiving-4gx1#3490544994422863215,http://www.buzzfeed.com/rachelzarrell/house-of-cards-is-going-to-ruin-your-valentines-day#3491559969825201637,http://www.buzzfeed.com/erikmalinowski/23-reasons-its-perfectly-ok-to-despise-the-st-louis-cardinal#348810829464910903,0,0,0,,
23ZGYQ4J3NABBD66EHFY8IT1Y73PC8,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:34 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:34 GMT 2013,,,2V7395SW6NG1KUU7XPAB8F1FCZSUGU,ANMWPCK7TJMZ8,Submitted,Sat Dec 07 20:04:46 GMT 2013,Sat Dec 07 20:07:06 GMT 2013,Mon Dec 09 12:07:06 PST 2013,,,,140,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/jtes/why-the-rape-girls-are-speaking-out#1991180659421683745,http://www.buzzfeed.com/ontheregna/18-times-italian-greyhounds-were-total-fashionista-ewt3#1959476703463722391,http://www.buzzfeed.com/ariellecalderon/this-kid-dressed-as-harry-potter-and-went-to-penn-station-lo#1993659931819814350,1,0,0,,
24192NJKM05BRLKEG0N2QTP9WYVFAT,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:30 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:30 GMT 2013,,,22KZVXX2Q45UZMH8XIEI61NSLVD8QR,AHP3TKMY58D8Z,Submitted,Sat Dec 07 21:37:54 GMT 2013,Sat Dec 07 21:38:14 GMT 2013,Mon Dec 09 13:38:14 PST 2013,,,,20,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/jwherrman/the-great-snapchat-mirage#-6437980058548833248,http://www.buzzfeed.com/ukinusa/12-life-lessons-from-doctor-who-diplomat-of-the-u-dp3u#-6599486051037145227,http://www.buzzfeed.com/samimain/meet-the-most-important-french-bulldog-in-all-of-sweden#-6444848109978071404,0,0,0,,
248Q7Q67051QPEEB04KQM1XML6OXD4,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:19 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:19 GMT 2013,,,20O618N46UXFHFVPWE5TXDSN6R8RPO,A1SFABJ4NX5DFY,Submitted,Sat Dec 07 18:57:37 GMT 2013,Sat Dec 07 18:57:52 GMT 2013,Mon Dec 09 10:57:52 PST 2013,,,,15,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/emofly/slab-pies#8070159592275279079,http://www.buzzfeed.com/ryanhatesthis/the-most-important-twerking-moments-of-2013#8053803448675050,http://www.buzzfeed.com/gavon/haunting-photos-of-jfk-assassination-landmarks-then-and-now#8067556285734265531,0,1,1,,
248Q7Q67051QPEEB04KQM1XML6OXD4,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:19 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:19 GMT 2013,,,2MOYB49F9SSSMZSLIQES35H5SFDRVD,A3O81LHBBI8NPK,Submitted,Sat Dec 07 20:23:13 GMT 2013,Sat Dec 07 20:25:26 GMT 2013,Mon Dec 09 12:25:26 PST 2013,,,,133,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/emofly/slab-pies#8070159592275279079,http://www.buzzfeed.com/ryanhatesthis/the-most-important-twerking-moments-of-2013#8053803448675050,http://www.buzzfeed.com/gavon/haunting-photos-of-jfk-assassination-landmarks-then-and-now#8067556285734265531,0,1,1,,
248YN5F3Q0JGAVP6MENYL49FEGGFBO,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:33 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:33 GMT 2013,,,2Y4CF0CP5KXPYKE2HZPGEPM706CWX2,A198SS8SV0LWKB,Submitted,Sun Dec 08 00:59:21 GMT 2013,Sun Dec 08 01:01:13 GMT 2013,Mon Dec 09 17:01:13 PST 2013,,,,112,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/cuties/the-chubbiest-cheeks-on-the-internet#-8996247558509709190,http://www.buzzfeed.com/azafar/busta-rhymes-and-q-tip-give-the-world-an-early-christmas-pre#-8978928373265425781,http://www.buzzfeed.com/louispeitzman/bad-movies-to-watch-with-your-gay-friends#-9075319672257348730,0,0,0,,
24ZMVHVKCJ016MTR3LY9UQW66WB75B,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sat Dec 07 18:46:19 GMT 2013,5,BatchId:1353817;,3600,172800,Sun Dec 08 18:46:19 GMT 2013,,,2DPUYT3DHJHP9D4XJIVYIRSXM58T0D,A198SS8SV0LWKB,Submitted,Sun Dec 08 00:51:57 GMT 2013,Sun Dec 08 00:53:23 GMT 2013,Mon Dec 09 16:53:23 PST 2013,,,,86,0% (0/0),0% (0/0),0% (0/0),http://www.buzzfeed.com/tomphillips/14-things-you-can-say-to-bisexual-people-that-are-guaranteed#8840747220128669848,http://www.buzzfeed.com/lilis2/insanely-beautiful-colleges-you-can-get-married-at#8782362162545826666,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757,1,0,0,,
